# Amorphous forsterite Mg2Sio4, Jager et al. (2003)
# http://www.astro.uni-jena.de/Laboratory/OCDB/amsilicates.html

# Wavelength [micron] - Real part - Imaginary part

5186.96724	1.60555	3.9E-4
5197.50985	1.60558	3.89608E-4
5208.05247	1.60563	3.80824E-4
5218.59509	1.60566	3.8E-4
5229.1377	1.6057	3.8E-4
5239.68032	1.60574	3.8E-4
5250.22293	1.60578	3.75689E-4
5260.76555	1.60581	3.7E-4
5271.30817	1.60585	3.7E-4
5281.85078	1.60588	3.7E-4
5292.3934	1.60592	3.7E-4
5302.93602	1.60595	3.6177E-4
5313.47863	1.60599	3.6E-4
5324.02125	1.60602	3.6E-4
5334.56387	1.60606	3.6E-4
5345.10648	1.60609	3.6E-4
5355.6491	1.60613	3.57852E-4
5366.19171	1.60616	3.5E-4
5376.73433	1.6062	3.5E-4
5387.27695	1.60623	3.5E-4
5397.81956	1.60627	3.5E-4
5408.36218	1.6063	3.5E-4
5418.9048	1.60633	3.5E-4
5429.44741	1.60636	3.46365E-4
5439.99003	1.6064	3.4E-4
5450.53265	1.60643	3.4E-4
5461.07526	1.60647	3.4E-4
5471.61788	1.60651	3.4E-4
5482.16049	1.60653	3.4E-4
5492.70311	1.60657	3.33663E-4
5503.24573	1.6066	3.3E-4
5513.78834	1.60663	3.3E-4
5524.33096	1.60666	3.3E-4
5534.87358	1.60669	3.3E-4
5545.41619	1.60672	3.29744E-4
5555.95881	1.60676	3.2096E-4
5566.50143	1.60678	3.2E-4
5577.04404	1.60682	3.2E-4
5587.58666	1.60685	3.2E-4
5598.12927	1.60688	3.2E-4
5608.67189	1.60691	3.17042E-4
5619.21451	1.60694	3.1E-4
5629.75712	1.60697	3.1E-4
5640.29974	1.607	3.1E-4
5650.84236	1.60702	3.1E-4
5661.38497	1.60706	3.1E-4
5671.92759	1.60709	3.04339E-4
5682.4702	1.60711	3E-4
5693.01282	1.60714	3E-4
5703.55544	1.60718	3E-4
5714.09805	1.6072	3E-4
5724.64067	1.60723	3E-4
5735.18329	1.60726	3E-4
5745.7259	1.60729	3E-4
5756.26852	1.60732	3E-4
5766.81114	1.60734	2.95285E-4
5777.35375	1.60737	2.9E-4
5787.89637	1.6074	2.9E-4
5798.43898	1.60742	2.9E-4
5808.9816	1.60745	2.9E-4
5819.52422	1.60748	2.9E-4
5830.06683	1.60751	2.9E-4
5840.60945	1.60754	2.83799E-4
5851.15207	1.60756	2.8E-4
5861.69468	1.60759	2.8E-4
5872.2373	1.60762	2.8E-4
5882.77992	1.60764	2.8E-4
